WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
finish	5.4	Y	5.11578947368421	taste		0.9473684210526315
blessing	7.83333333333333		7.421052631578944	adoption		0.9473684210526315
approval	7.83333333333333	Y	7.230769230769228	acceptance	Y	0.9230769230769231
cause	6.1428571428600005		5.733333333336001	justification	Y	0.9333333333333333
motion	6.4		6.023529411764706	reciprocation	Y	0.9411764705882353
conformity	7.6		7.152941176470588	justness		0.9411764705882353
poll	4.2		3.8181818181818183	snip		0.9090909090909091
political_orientation	2.2		2.0533333333333337	segregationism	Y	0.9333333333333333
hybridization	6.4		6.023529411764706	reciprocal_cross		0.9411764705882353
mummy	5.16666666667	Y	4.769230769233847	body		0.9230769230769231
forbid	4.2		4.0	bar		0.9523809523809523
sign_of_the_zodiac	5.6		5.1692307692307695	Libra		0.9230769230769231
wish	5.4	Y	5.11578947368421	preference	Y	0.9473684210526315
assurance	5.71428571429		5.274725274729231	guarantee		0.9230769230769231
version	8.166666666669999	Y	7.4242424242454526	right	Y	0.9090909090909091
rule	6.1428571428600005	Y	5.6703296703323085	principle		0.9230769230769231
slant	5.2		4.7272727272727275	bias		0.9090909090909091
bias	5.2		4.7272727272727275	slant		0.9090909090909091
color	5.71428571429		5.274725274729231	apologize		0.9230769230769231
inclination	4.0		3.6923076923076925	favoritism		0.9230769230769231
plant	6.2	Y	5.8352941176470585	distillery		0.9411764705882353
certify	5.71428571429		5.378151260508235	guarantee		0.9411764705882353
O.K.	5.71428571429		5.274725274729231	sanction		0.9230769230769231
number	4.5	Y	4.090909090909091	constant		0.9090909090909091
digit	3.66666666667		3.4222222222253333	one		0.9333333333333333
official	7.6	Y	7.238095238095237	judge		0.9523809523809523
condition	6.5		5.909090909090909	iniquity		0.9090909090909091
circumstance	6.1428571428600005		5.6703296703323085	justification	Y	0.9230769230769231
pass	5.16666666666667		4.822222222222225	cycle		0.9333333333333333
Department_of_Agriculture	7.6		7.015384615384615	Department_of_Justice		0.9230769230769231
inverse	6.4		5.818181818181818	multiplicative_inverse		0.9090909090909091
membership	5.16666666667	Y	4.696969696972728	body		0.9090909090909091
logic	6.1428571428600005	Y	5.819548872183158	principle		0.9473684210526315
relish	5.4		5.11578947368421	taste		0.9473684210526315
Department_of_Labor	7.6		7.015384615384615	Department_of_Justice		0.9230769230769231
labor	3.6666666666666696	Y	3.4509803921568656	slavery	Y	0.9411764705882353
public	5.16666666667	Y	4.696969696972728	body		0.9090909090909091
wisdom	3.0	Y	2.769230769230769	reasonableness	Y	0.9230769230769231
male_chauvinist	3.6		3.2727272727272725	bigot	Y	0.9090909090909091
body	7.0	Y	6.666666666666666	embody		0.9523809523809523
administration	7.6		7.093333333333333	justice	Y	0.9333333333333333
endurance	7.166666666669999		6.6153846153876925	tolerance	Y	0.9230769230769231
reform	5.5	Y	5.0	consumerism	Y	0.9090909090909091
morsel	5.4		4.984615384615386	taste		0.9230769230769231
bit	4.2		4.0	curb		0.9523809523809523
caution	8.71428571429		8.255639097748421	judiciousness	Y	0.9473684210526315
silence	6.2	Y	5.723076923076923	hush		0.9230769230769231
fox	7.2	Y	6.685714285714286	dog		0.9285714285714286
claim	8.166666666669999	Y	7.736842105266314	right	Y	0.9473684210526315
racist	3.6	Y	3.4285714285714284	bigot	Y	0.9523809523809523
agent	7.6	Y	6.909090909090908	judge		0.9090909090909091
appointee	7.6	Y	6.909090909090908	judge		0.9090909090909091
occupational_group	5.16666666667		4.696969696972728	body		0.9090909090909091
security	5.71428571429	Y	5.333333333337333	guarantee		0.9333333333333333
law	6.1428571428600005	Y	5.781512605044706	principle		0.9411764705882353
cadaver	5.16666666667		4.769230769233847	body		0.9230769230769231
interest	5.125		4.783333333333333	equity	Y	0.9333333333333333
shift	5.16666666666667		4.8947368421052655	amplitude	Y	0.9473684210526315
prize	7.83333333333333		7.121212121212118	recognize		0.9090909090909091
value	6.1428571428600005		5.781512605044706	principle		0.9411764705882353
wrong	6.5	Y	6.066666666666666	injustice	Y	0.9333333333333333
Department_of_the_Interior	7.6		7.015384615384615	Department_of_Justice		0.9230769230769231
college	5.16666666667	Y	4.696969696972728	body		0.9090909090909091
gap	3.16666666667		2.9555555555586666	disparity	Y	0.9333333333333333
ban	4.2	Y	3.8181818181818183	bar		0.9090909090909091
polish	5.16666666667	Y	4.822222222225333	smoothness	Y	0.9333333333333333
hush	4.2		3.8769230769230774	suppress		0.9230769230769231
bitch	7.2	Y	6.685714285714286	dog		0.9285714285714286
stem_turn	8.166666666669999		7.4242424242454526	right	Y	0.9090909090909091
percentage	3.16666666667		2.9555555555586666	proportion	Y	0.9333333333333333
authoritarian	5.75		5.476190476190476	oppressor	Y	0.9523809523809523
elimination	6.1428571428600005	Y	5.630952380955001	rationalization	Y	0.9166666666666666
hand	8.166666666669999	Y	7.686274509807057	right	Y	0.9411764705882353
remainder	5.6		5.1692307692307695	balance	Y	0.9230769230769231
difference	4.5	Y	4.090909090909091	inequality	Y	0.9090909090909091
liberalism	5.5	Y	5.0	consumerism	Y	0.9090909090909091
elegance	5.16666666667	Y	4.696969696972728	daintiness		0.9090909090909091
show	4.875	Y	4.618421052631579	carnival		0.9473684210526315
depression	5.75		5.366666666666667	oppression	Y	0.9333333333333333
15th-minute	6.2
42nd-minute	6.2
56th-minute	6.2
abhorrent	4.66666666666667
accept	7.83333333333333
acceptance	7.83333333333333
accepted	7.83333333333333
accepting	7.83333333333333
accepts	7.83333333333333
accpeting	7.83333333333333
accurate	4.4
acknowledging	7.83333333333333
action-guiding	5.5
agreeable	6.2
amiable	6.2
amplitude	5.16666666666667
anti-black	2.8
anti-consumerism	5.5
anti-discriminatory	4.0
anti-egalitarian	6.0
anti-gay	4.0
anti-homosexual	4.0
anti-integration	2.8
anti-segregation	2.8
anti-southern	2.2
antigay	4.0
avaricious	2.7142857142900003
balance	5.6
balancing	5.6
barbaric	4.66666666666667
bias	5.2
bias-free	8.6
biased	5.2
biases	5.2
biasing	5.2
biasness	5.2
bigot	3.6
bigoted	3.6
bigotries	4.0
bigotry	4.0
bigots	4.0
bigotted	3.6
broad-minded	7.166666666669999
broadmindedness	8.71428571429
candid	7.2
candidness	7.666666666669999
candor	7.666666666669999
capable	6.4
ceaseless	4.5
communalistic	5.33333333333
communitarian	6.0
comparable	5.0
comparably	4.875
comparatively	4.875
comparitively	4.875
competent	6.4
congenial	6.2
conniving	2.7142857142900003
consistency	5.16666666667
constant	4.5
consumerism	5.5
consumeristic	5.5
consumerists	5.5
continual	4.5
continuous	4.5
cruel	4.66666666666667
de-segregation	5.75
deceitful	5.2
deceptive	5.2
dehumanizing	4.66666666666667
desegregation	5.75
dis-identify	3.83333333333
disallow	4.2
disassociate	3.83333333333
disassociated	3.83333333333
disassociates	3.83333333333
disassociating	3.83333333333
discrimation	4.0
discrimatory	4.0
discriminate	4.0
discriminated	4.0
discriminates	4.0
discrimination	4.0
discriminative	4.0
discriminatory	4.0
discursive	5.5
dishonest	5.2
dishonestly	5.2
disingenuous	5.2
disparity	3.16666666667
dispassionate	7.166666666669999
disportionate	3.6
disproportion	3.16666666667
disproportional	3.16666666667
disproportionality	3.16666666667
disproportionally	3.6
disproportionate	3.6
disproportionately	3.28571428571429
disproportioned	3.16666666667
disqualify	4.2
disreputable	2.7142857142900003
dissociate	3.83333333333
dissociating	3.83333333333
dissociation	3.83333333333
dixiecrat	2.2
dixiecrats	2.8
duplicitous	5.2
egalitarian	6.0
egalitarianism	6.0
enslavement	3.6666666666666696
epistemic	5.5
eqaul	7.0
equable	6.2
equal	7.0
equaling	7.0
equaliser	6.2
equalitarian	5.33333333333
equality-based	6.0
equitable	9.0
equities	5.125
equity	5.125
equity-based	5.125
equity-focused	5.125
equity-related	5.125
equivalent	5.0
equivelant	5.0
equivilant	5.0
erroneous	4.4
even-handed	7.166666666669999
even-handedness	8.71428571429
even-tempered	6.2
evenhanded	7.166666666669999
evenhandedness	8.71428571429
evenness	5.16666666667
exclude	4.2
excluded	3.6
excludes	3.6
excluding	4.2
exclusion	3.6
exclusionary	4.0
excusatory	5.5
fair	9.0
fair-minded	7.166666666669999
fair-mindedness	8.71428571429
fairer	9.0
fairly	4.875
falsely	5.4
fineness	5.16666666667
flick-on	6.2
foreseeability	3.0
forthright	7.2
forthrightness	8.71428571429
frank	7.2
frankness	7.666666666669999
fraudulently	5.4
gay-basher	3.6
gay-bashing	4.0
gay-hater	3.6
half-amplitude	5.16666666666667
hate-monger	3.6
hatemonger	3.6
hatemongering	4.0
heterologous	2.5
heterophobic	4.0
homogeneity	5.16666666667
homologies	2.5
homologous	2.5
homologously	2.5
homologue	2.5
homologues	2.5
homology	2.5
homophobe	3.6
homophobes	4.0
homophobia	4.0
homophobic	4.0
honest	7.2
honesty	7.666666666669999
hour-mark	6.2
humane	4.66666666666667
hyper-consumerism	5.5
ill-founded	4.625
imbalance	3.16666666667
impartial	8.0
impartiality	8.71428571429
impartially	8.0
imperturbable	6.2
imprecise	4.4
improperly	5.4
inaccurate	4.4
incessant	4.5
inclusion	3.6
incomparable	3.66666666667
incompetent	6.4
incorrect	4.4
inegalitarian	6.0
inequality	4.5
inequitable	4.5
inequitably	3.28571428571429
inequities	6.5
inequity	6.5
inhumane	4.66666666666667
inhumanely	4.66666666666667
inimical	6.0
iniquitous	6.333333333330001
injurious	6.0
injury-time	6.2
injustice	6.5
innacurate	4.4
inordinate	3.6
inordinately	3.28571428571429
integrationism	2.2
intolerance	4.0
intolerant	7.166666666669999
judiciousness	8.71428571429
justice	7.6000000000000005
justifiable	6.1428571428600005
justification	6.1428571428600005
justificatory	5.5
justified	6.1428571428600005
justifies	5.71428571429
justify	5.71428571429
justifying	6.1428571428600005
justness	3.0
kinism	2.2
knowledgeable	6.4
large-minded	6.71428571429
legitimating	5.5
less-than-honest	2.7142857142900003
less-than-scrupulous	2.7142857142900003
level-headed	7.166666666669999
level-headedness	8.71428571429
levelheaded	7.166666666669999
levelness	5.16666666667
lopsidedness	3.16666666667
mass-consumerism	5.5
matchless	3.66666666667
materialism	5.5
mendacious	5.2
meritocratic	6.0
meta-ethical	5.5
metaethical	5.5
misleading	4.4
moderately	4.875
money-hungry	2.7142857142900003
moral-political	5.5
mutual	6.4
near-constant	4.5
near-equal	7.0
non-arbitrariness	3.0
non-bias	8.6
non-biased	8.0
non-consequentialist	5.5
non-discriminatory	4.0
non-egalitarian	6.0
non-equal	4.5
non-homologous	2.5
non-permanence	5.16666666666667
non-reciprocal	6.4
non-retroactivity	3.0
non-subjective	5.5
non-tolerant	7.166666666669999
nonbiased	8.6
nonhomologous	2.5
nonreciprocal	6.4
not-so-honest	2.7142857142900003
objectively	5.5
open-minded	7.166666666669999
open-mindedness	8.71428571429
oppressed	5.75
oppression	5.75
oppressor	5.75
oppressors	5.75
orthologous	2.5
oscillation	5.16666666666667
oscillations	5.16666666666667
out-of-proportion	3.6
over-consumption	5.5
over-represented	3.28571428571429
overconsumption	5.5
overrepresented	3.28571428571429
peak-to-peak	5.16666666666667
peerless	3.66666666667
perference	5.4
permanance	5.16666666666667
permanency	5.16666666666667
permanent	5.16666666666667
phase-delay	5.16666666666667
placid	6.2
pre-judgement	4.125
pre-judgments	4.125
pre-verdict	4.125
preference	5.4
preferred	5.4
prejudgements	4.125
prejudgment	4.125
prejudice	3.83333333333
prejudiced	6.0
prejudicial	6.0
prejudicially	6.0
prejudicing	6.0
pro-segregation	2.2
probity	8.71428571429
proficient	6.4
proportion	3.16666666667
proportional	3.0
proportionality	3.0
proportionally	3.28571428571429
proportionate	3.6
proportionately	3.28571428571429
racialism	2.2
racism	4.0
rationale	6.1428571428600005
rationalization	6.1428571428600005
rationalize	5.71428571429
re-segregation	5.75
realtively	4.875
reasoanble	5.0
reason-giving	5.5
reasonable	5.0
reasonableness	3.0
reassociate	3.83333333333
reciprocal	6.4
reciprocally	6.4
reciprocate	6.4
reciprocating	6.4
reciprocation	6.4
reciprocity	6.4
rejecting	7.83333333333333
relatively	4.875
remarkably	4.875
resegregation	5.75
respectfulness	8.71428571429
restrict	4.2
right	8.166666666669999
rigth	8.166666666669999
segregated	5.75
segregating	5.75
segregation	5.75
segregation-era	2.8
segregationism	2.2
segregationist	2.8
segregationists	2.2
semi-competent	6.4
semi-permanence	5.16666666666667
semi-reasonable	5.0
separationism	2.2
sincere	7.2
sincerity	7.666666666669999
skilled	6.4
slave-holding	3.6666666666666696
slave-ownership	3.6666666666666696
slavery	3.6666666666666696
slaves	3.6666666666666696
slavocracy	2.2
smoothness	5.16666666667
solidaristic	5.33333333333
somewhat	4.875
steady-going	6.2
stereotyping	3.83333333333
stoppage-time	6.2
subjective	5.5
subjectively	5.5
subjectiveness	5.5
subjectivity	5.5
subjugation	5.75
subpulse	5.16666666666667
surprisingly	4.875
temperate	6.2
temporariness	5.16666666666667
theright	8.166666666669999
tolerance	7.166666666669999
tolerant	7.166666666669999
transitory	5.16666666666667
truthful	7.2
truthfulness	7.666666666669999
tyranny	5.75
un-biased	8.0
unbaised	8.0
unbias	8.0
unbiased	8.6
unbiassed	8.0
unbigoted	7.166666666669999
unblinkered	6.71428571429
unceasing	4.5
unconscionable	4.66666666666667
unequal	4.5
unequalised	4.0
unequality	4.5
unequalled	3.66666666667
unequally	4.5
unethical	5.2
unevenness	5.16666666667
unfair	4.625
unfairly	4.625
unfairness	6.5
unfare	4.625
unfounded	4.625
uniformity	5.16666666667
unjust	6.333333333330001
unjustifiable	6.333333333330001
unjustifiably	4.625
unjustified	4.625
unjustly	5.4
unjustness	6.5
unlawfully	5.4
unlikeness	3.16666666667
unmatched	3.66666666667
unparalled	3.66666666667
unparalleled	3.66666666667
unprejudiced	6.71428571429
unprincipled	2.7142857142900003
unproportional	3.6
unreasonable	5.0
unrighteous	6.333333333330001
unrightfully	5.4
unrivaled	3.66666666667
unrivalled	3.66666666667
unruffled	6.2
unscrupulous	2.7142857142900003
unsurpassed	3.66666666667
untruthful	5.2
unvarying	6.2
unwarranted	4.625
unwarrented	4.625
waveform	5.16666666666667
waveshape	5.16666666666667
wrong	8.166666666669999
wrongfully	5.4
wrongly	5.4
